,return,S&P500,Interest_rate,net_value,cum_profit,benchmark,benchmark_return,Annu_return,algo_volatility,xret,ex_return,sharpe,IR,hit_rate,VaR,CVaR,max_drawdown_profit,max_drawdown_ret,max_drawdown_profit_start,max_drawdown_profit_end
1116,-0.006408587985429738,1263.02002,0.00581,0.0025607325606389164,-694.2041663847091,0.8384694348606295,0.010707087512718632,-0.062293096101014446,0.7466816063027857,-0.006431827985429738,-0.01711567549814837,-1.3405366357719923,-1.2050827482865585,0.36705461056401073,0.6600108896166572,1.8104476529805194,752.9832921024838,0.99812961325088,,
1117,0.003455287747926336,1257.599976,0.00581,0.002569580628481408,-693.6568346336501,0.8348712803122957,-0.004291336569629247,-0.06218841750443914,0.7463551962176342,0.003432047747926336,0.007746624317555583,-1.3388918631173432,-1.2023925109322458,0.3676207513416816,0.6599479393114346,1.8104476529805194,752.9832921024838,0.99812961325088,,
1118,-0.005660162258122688,1277.060059,0.005825,0.0025550363851888744,-694.570277733854,0.8477900658714913,0.015473984869096357,-0.06221284201768109,0.7460214792497256,-0.005683462258122688,-0.021134147127219047,-1.3399965903633648,-1.20758434878499,0.3672922252010724,0.659884989006212,1.8104476529805194,752.9832921024838,0.99812961325088,,
1119,-0.018215014653758375,1277.300049,0.005825,0.002508496359991773,-697.465499707267,0.8479493858161365,0.00018792381635360168,-0.06241462202445358,0.7457183120576462,-0.018238314653758376,-0.018402938470111978,-1.344809962334832,-1.21204109285693,0.3669642857142857,0.6598220387009894,1.8104476529805194,753.8744044128779,0.9981389770930467,,
1120,-0.013922924790276158,1281.060059,0.005825,0.0024735707538349264,-699.6161802207112,0.8504455089257055,0.0029437171030750275,-0.0625554489424161,0.7453999297055954,-0.013946224790276159,-0.016866641893351186,-1.3483611543810983,-1.2160819545756993,0.3666369313113292,0.6597590883957667,1.8104476529805194,756.025084926322,0.9981648879750131,,
1121,-0.01728140485208466,1277.810059,0.005815,0.002430823976207629,-702.2291103734339,0.8482879614441564,-0.002536961461851335,-0.0627433950205231,0.7450936604727234,-0.01730466485208466,-0.014744443390233324,-1.3528938761928888,-1.2195490183949038,0.3663101604278075,0.6596961380905442,1.8104476529805194,758.6380150790447,0.9981966012888659,,
1122,-0.0035917840805951068,1280.699951,0.005805,0.0024220929813471574,-702.7574556707568,0.8502064473538639,0.0022615974726805568,-0.06273808993832217,0.7447612731524491,-0.0036150040805951068,-0.0058533815532756635,-1.3533728684080655,-1.2206051509549019,0.3659839715048976,0.659622315622562,1.790259029912274,759.1663603763677,0.9982030787076475,,
1123,-0.004864080708835196,1292.079956,0.005795000000000001,0.002410311725601582,-703.4754641607669,0.8577611861624072,0.008885769841026552,-0.06275070772895058,0.7444294292046483,-0.004887260708835196,-0.013749850549861747,-1.3542322001201852,-1.223799828022192,0.36565836298932386,0.6595484931545799,1.790259029912274,759.8843688663778,0.998211819077841,,
1124,0.0013253291979879657,1292.47998,0.005765,0.0024135061821077743,-703.2816814819107,0.8580267464004869,0.00030959693952565414,-0.06267623619665096,0.7441020973840594,0.0013022691979879656,0.0010157322584623115,-1.3532324621591891,-1.2229727089066849,0.3662222222222222,0.6594746706865977,1.790259029912274,759.8843688663778,0.998211819077841,,
1125,-0.0050632158696242375,1295.5,0.0057150000000000005,0.00240128607930509,-704.0356521377727,0.8600316191836339,0.0023366087264268115,-0.06269168529529005,0.7437711979629372,-0.005086075869624238,-0.007399824596051049,-1.3541509442585298,-1.2244471842301083,0.36589698046181174,0.6594008482186156,1.790259029912274,760.4445568433836,0.9982185150949354,,
